,Day,P,T,Site,Discharge_cms,Area,Month,Year
11961,2018-06-09,0.0,16.9786,MendonRoad,10.739124079417353,564.682,6,2018
11962,2018-06-10,0.0,7.1102,MendonRoad,10.265156259263206,564.682,6,2018
11963,2018-06-11,0.0,8.772,MendonRoad,9.794161169119002,564.682,6,2018
11964,2018-06-12,0.0,11.1009,MendonRoad,7.965592809412218,564.682,6,2018
11965,2018-06-13,0.0,16.861,MendonRoad,7.275047558494017,564.682,6,2018
11966,2018-06-14,0.0,16.4546,MendonRoad,6.422936435661242,564.682,6,2018
11967,2018-06-15,0.0,14.3851,MendonRoad,5.898397800519709,564.682,6,2018
11968,2018-06-16,0.0,13.2626,MendonRoad,5.422690912522182,564.682,6,2018
11969,2018-06-17,15.6093,13.855,MendonRoad,5.154835092455903,564.682,6,2018
11970,2018-06-18,0.0048,10.1328,MendonRoad,5.546955925079021,564.682,6,2018
11971,2018-06-19,0.1284,10.61,MendonRoad,4.966834955130447,564.682,6,2018
11972,2018-06-20,0.0,12.166,MendonRoad,4.261553284042206,564.682,6,2018
11973,2018-06-21,0.0,15.5349,MendonRoad,3.7458520281608423,564.682,6,2018
11974,2018-06-22,0.0,13.0729,MendonRoad,3.2307364237811425,564.682,6,2018
11975,2018-06-23,0.0,12.7309,MendonRoad,3.107975986990257,564.682,6,2018
11976,2018-06-24,0.0,11.6125,MendonRoad,3.172449849930647,564.682,6,2018
11977,2018-06-25,0.0,14.8684,MendonRoad,3.069032905722566,564.682,6,2018
11978,2018-06-26,0.0,17.5015,MendonRoad,2.8054914369797257,564.682,6,2018
11979,2018-06-27,0.0,18.1787,MendonRoad,2.7599732384904354,564.682,6,2018
11980,2018-06-28,0.0,17.4429,MendonRoad,2.3250004417038554,564.682,6,2018
11981,2018-06-29,0.0,11.4509,MendonRoad,2.2178371740917497,564.682,6,2018
11982,2018-06-30,0.0,10.9777,MendonRoad,2.207242630716172,564.682,6,2018
11983,2018-07-01,0.0,13.179,MendonRoad,2.2020946070320186,564.682,7,2018
11984,2018-07-02,0.0,15.6,MendonRoad,2.22341343588752,564.682,7,2018
11985,2018-07-03,0.0,13.1103,MendonRoad,2.1617084753759164,564.682,7,2018
11986,2018-07-04,0.0,16.0914,MendonRoad,2.449551148845945,564.682,7,2018
11987,2018-07-05,0.0,18.9579,MendonRoad,2.752929029612858,564.682,7,2018
11988,2018-07-06,0.0,21.065,MendonRoad,1.973460668863658,564.682,7,2018
11989,2018-07-07,0.0,20.9555,MendonRoad,1.78520711538821,564.682,7,2018
11990,2018-07-08,0.0,21.2483,MendonRoad,1.6058959347895865,564.682,7,2018
11991,2018-07-09,0.0561,21.0529,MendonRoad,1.589673745070731,564.682,7,2018
11992,2018-07-10,0.0,20.6318,MendonRoad,1.419407398001133,564.682,7,2018
11993,2018-07-11,0.0,19.575,MendonRoad,1.2336386160888604,564.682,7,2018
11994,2018-07-12,0.0,18.721,MendonRoad,1.5409352976776767,564.682,7,2018
11995,2018-07-13,0.0,19.3988,MendonRoad,1.5643913062308552,564.682,7,2018
11996,2018-07-14,0.0,18.1363,MendonRoad,1.5051681845385918,564.682,7,2018
11997,2018-07-15,0.0,19.6795,MendonRoad,1.3348045012514849,564.682,7,2018
11998,2018-07-16,0.7003,18.8018,MendonRoad,1.042369907864792,564.682,7,2018
11999,2018-07-17,0.0,17.8625,MendonRoad,0.7963951887844103,564.682,7,2018
12000,2018-07-18,0.0,19.0083,MendonRoad,0.7391376170342997,564.682,7,2018
12001,2018-07-19,0.0,20.1335,MendonRoad,0.5628027526712168,564.682,7,2018
12002,2018-07-20,0.0,21.06,MendonRoad,0.5084767000755109,564.682,7,2018
12003,2018-07-21,0.0,21.0645,MendonRoad,0.47968948732766714,564.682,7,2018
12004,2018-07-22,0.0684,16.8955,MendonRoad,0.5898009171602694,564.682,7,2018
12005,2018-07-23,0.0,18.0155,MendonRoad,0.6461719520070123,564.682,7,2018
12006,2018-07-24,0.0598,20.3495,MendonRoad,0.4575079775505316,564.682,7,2018
12007,2018-07-25,0.0255,20.136,MendonRoad,0.4002473146697589,564.682,7,2018
12008,2018-07-26,0.0,19.298,MendonRoad,0.42745832762357044,564.682,7,2018
12009,2018-07-27,0.0,19.2094,MendonRoad,0.39316675812652085,564.682,7,2018
12010,2018-07-28,0.2397,19.8746,MendonRoad,0.39780197676280493,564.682,7,2018
12011,2018-07-29,0.0,18.327,MendonRoad,0.34353483725442197,564.682,7,2018
12012,2018-07-30,0.0,17.9074,MendonRoad,0.30893156376323744,564.682,7,2018
12013,2018-07-31,0.0,19.9277,MendonRoad,0.23240866936565932,564.682,7,2018
12014,2018-08-01,0.0,20.5778,MendonRoad,0.2676515588648284,564.682,8,2018
12015,2018-08-02,1.2996,18.6059,MendonRoad,0.2769935024299332,564.682,8,2018
12016,2018-08-03,0.2783,17.335,MendonRoad,0.2986884426761636,564.682,8,2018
12017,2018-08-04,0.0,15.9933,MendonRoad,0.2043953911154862,564.682,8,2018
12018,2018-08-05,0.0,15.7642,MendonRoad,0.27780980905533365,564.682,8,2018
12019,2018-08-06,0.0,15.6827,MendonRoad,0.3523952835752871,564.682,8,2018
12020,2018-08-07,0.0,16.6061,MendonRoad,0.27991842910101467,564.682,8,2018
12021,2018-08-08,0.0,18.4044,MendonRoad,0.24128443693475854,564.682,8,2018
12022,2018-08-09,0.0,19.9121,MendonRoad,0.2807719960288493,564.682,8,2018
12023,2018-08-10,0.0,21.1711,MendonRoad,0.26513490588833377,564.682,8,2018
12024,2018-08-11,0.0,21.8349,MendonRoad,0.2954951990269434,564.682,8,2018
12025,2018-08-12,0.0,21.1713,MendonRoad,0.28643126852986517,564.682,8,2018
12026,2018-08-13,0.0,20.2247,MendonRoad,0.3124117481478502,564.682,8,2018
12027,2018-08-14,0.0,18.77,MendonRoad,0.2878419595236914,564.682,8,2018
12028,2018-08-15,0.0,18.0883,MendonRoad,0.26695522341406835,564.682,8,2018
12029,2018-08-16,0.0,18.7814,MendonRoad,0.2260979880600005,564.682,8,2018
12030,2018-08-17,0.0,18.1709,MendonRoad,0.2822970200226908,564.682,8,2018
12031,2018-08-18,0.4791,14.5765,MendonRoad,0.2815145496737034,564.682,8,2018
12032,2018-08-19,0.0,15.2722,MendonRoad,0.31716933430854527,564.682,8,2018
12033,2018-08-20,0.0008,16.7073,MendonRoad,0.3293994887884718,564.682,8,2018
12034,2018-08-21,0.0,15.5632,MendonRoad,0.5276167678914815,564.682,8,2018
12035,2018-08-22,7.8417,12.7638,MendonRoad,0.5389925807326502,564.682,8,2018
12036,2018-08-23,0.389,13.3312,MendonRoad,0.6587027669033857,564.682,8,2018
12037,2018-08-24,0.0,15.7416,MendonRoad,0.6525754998399924,564.682,8,2018
12038,2018-08-25,0.0078,15.6364,MendonRoad,0.6940725689447613,564.682,8,2018
12039,2018-08-26,0.0189,14.4057,MendonRoad,0.6681599627769583,564.682,8,2018
12040,2018-08-27,0.0132,8.9968,MendonRoad,0.7786516554256345,564.682,8,2018
12041,2018-08-28,0.0,9.1067,MendonRoad,0.8730798554084441,564.682,8,2018
12042,2018-08-29,0.0,12.4134,MendonRoad,0.9161350086283108,564.682,8,2018
12043,2018-08-30,0.0,16.1773,MendonRoad,1.035259389461465,564.682,8,2018
12044,2018-08-31,0.0,15.0549,MendonRoad,0.9299794556780395,564.682,8,2018
12045,2018-09-01,0.0,13.9441,MendonRoad,0.909048786401994,564.682,9,2018
12046,2018-09-02,0.0885,14.4979,MendonRoad,1.058496579819468,564.682,9,2018
12047,2018-09-03,0.0,15.6496,MendonRoad,1.0726705454850303,564.682,9,2018
12048,2018-09-04,0.0,15.8302,MendonRoad,1.114891062821272,564.682,9,2018
12049,2018-09-05,0.0,16.6906,MendonRoad,0.8165279930028725,564.682,9,2018
12050,2018-09-06,0.1182,16.7425,MendonRoad,0.6906927268797308,564.682,9,2018
12051,2018-09-07,0.0,17.1975,MendonRoad,0.729969826406392,564.682,9,2018
12052,2018-09-08,0.0,16.8734,MendonRoad,0.7143077167049078,564.682,9,2018
12053,2018-09-09,0.0,15.2014,MendonRoad,0.7248701630197895,564.682,9,2018
12054,2018-09-10,0.0,16.422,MendonRoad,0.7483427846579779,564.682,9,2018
12055,2018-09-11,0.0,15.1989,MendonRoad,0.94483184496254,564.682,9,2018
12056,2018-09-12,0.0,13.582,MendonRoad,0.8941623188535682,564.682,9,2018
12057,2018-09-13,0.1358,11.3931,MendonRoad,1.232859045912683,564.682,9,2018
12058,2018-09-14,0.0,13.6898,MendonRoad,1.2851305548004304,564.682,9,2018
12059,2018-09-15,0.0,16.2017,MendonRoad,1.2874174085240977,564.682,9,2018
12060,2018-09-16,0.0,14.6212,MendonRoad,1.32548503643294,564.682,9,2018
12061,2018-09-17,0.0,14.5009,MendonRoad,1.341423444941965,564.682,9,2018
12062,2018-09-18,0.1442,14.8591,MendonRoad,1.4320678093843757,564.682,9,2018
12063,2018-09-19,0.0,13.316,MendonRoad,1.3605521528895081,564.682,9,2018
12064,2018-09-20,0.0,8.7917,MendonRoad,1.3555357111167858,564.682,9,2018
12065,2018-09-21,0.0,10.9511,MendonRoad,1.5070602359001128,564.682,9,2018
12066,2018-09-22,0.3362,14.5385,MendonRoad,1.489590450364294,564.682,9,2018
12067,2018-09-23,0.0,12.0263,MendonRoad,1.4476111487144214,564.682,9,2018
12068,2018-09-24,0.0675,6.721,MendonRoad,1.5418445667524754,564.682,9,2018
12069,2018-09-25,0.0,6.5783,MendonRoad,1.651176596281909,564.682,9,2018
12070,2018-09-26,0.1731,7.4782,MendonRoad,1.7210495289698182,564.682,9,2018
12071,2018-09-27,0.0,10.9936,MendonRoad,1.7099476426466402,564.682,9,2018
12072,2018-09-28,0.0,13.3204,MendonRoad,1.731710896402917,564.682,9,2018
12073,2018-09-29,0.0,14.6973,MendonRoad,1.709829342129671,564.682,9,2018
12074,2018-09-30,0.0,10.9119,MendonRoad,1.816256183416933,564.682,9,2018
12075,2018-10-01,0.1521,10.8373,MendonRoad,2.313996798212704,564.682,10,2018
12076,2018-10-02,9.5694,12.56,MendonRoad,2.7718235598182273,564.682,10,2018
12077,2018-10-03,8.8282,10.8358,MendonRoad,3.5974103389887824,564.682,10,2018
12078,2018-10-04,27.1314,5.5873,MendonRoad,4.244804653342521,564.682,10,2018
12079,2018-10-05,3.7929,2.9719,MendonRoad,5.325598903329646,564.682,10,2018
12080,2018-10-06,0.9381,2.508,MendonRoad,4.490874506894128,564.682,10,2018
12081,2018-10-07,0.4783,3.9221,MendonRoad,4.365620000017578,564.682,10,2018
12082,2018-10-08,0.0591,3.1763,MendonRoad,4.2764405986193355,564.682,10,2018
12083,2018-10-09,10.909,-0.1599,MendonRoad,4.192998207869428,564.682,10,2018
12084,2018-10-10,19.6624,-0.3537,MendonRoad,4.766614412099639,564.682,10,2018
12085,2018-10-11,0.0,1.1738,MendonRoad,4.630370306092151,564.682,10,2018
12086,2018-10-12,0.0,1.9667,MendonRoad,4.505237664692259,564.682,10,2018
12087,2018-10-13,0.0,0.6403,MendonRoad,4.419219829351582,564.682,10,2018
12088,2018-10-14,0.0,-4.5239,MendonRoad,4.496865909300188,564.682,10,2018
12089,2018-10-15,0.0,-2.0073,MendonRoad,4.726446971208519,564.682,10,2018
12090,2018-10-16,0.0,3.0703,MendonRoad,5.152926299647389,564.682,10,2018
12091,2018-10-17,0.0,4.9011,MendonRoad,5.100702062662108,564.682,10,2018
12092,2018-10-18,0.0,5.0129,MendonRoad,4.968011596026176,564.682,10,2018
12093,2018-10-19,0.0,6.294,MendonRoad,4.969750298787264,564.682,10,2018
12094,2018-10-20,0.0,8.5604,MendonRoad,4.939695040937335,564.682,10,2018
12095,2018-10-21,0.1975,8.854,MendonRoad,4.984781089959109,564.682,10,2018
12096,2018-10-22,3.2115,8.2994,MendonRoad,4.939959905543266,564.682,10,2018
12097,2018-10-23,5.6266,4.2144,MendonRoad,5.178407268425469,564.682,10,2018
12098,2018-10-24,0.3103,6.076,MendonRoad,5.7513028749527,564.682,10,2018
12099,2018-10-25,0.062,2.8625,MendonRoad,5.7832339313354035,564.682,10,2018
12100,2018-10-26,0.1975,5.1195,MendonRoad,5.692260442464753,564.682,10,2018
12101,2018-10-27,0.0,7.7307,MendonRoad,5.632146024163306,564.682,10,2018
12102,2018-10-28,0.0,9.3267,MendonRoad,5.584160505718185,564.682,10,2018
12103,2018-10-29,0.0,2.6612,MendonRoad,5.657995909148678,564.682,10,2018
12104,2018-10-30,0.4475,-1.5546,MendonRoad,5.642838199507538,564.682,10,2018
12105,2018-10-31,1.4476,-2.4953,MendonRoad,5.741461359942609,564.682,10,2018
12106,2018-11-01,2.5481,1.2999,MendonRoad,5.780553303737013,564.682,11,2018
12107,2018-11-02,2.9574,3.8861,MendonRoad,5.754150490395193,564.682,11,2018
12108,2018-11-03,0.0,0.7705,MendonRoad,5.547803306577034,564.682,11,2018
12109,2018-11-04,16.5249,-0.5755,MendonRoad,5.697010372251466,564.682,11,2018
12110,2018-11-05,0.0,-1.2411,MendonRoad,5.846249629713018,564.682,11,2018
12111,2018-11-06,1.0188,-3.2872,MendonRoad,5.710900940522486,564.682,11,2018
12112,2018-11-07,0.0,-4.2045,MendonRoad,5.621231216640678,564.682,11,2018
12113,2018-11-08,0.0639,-5.3456,MendonRoad,5.584914854106543,564.682,11,2018
12114,2018-11-09,0.0002,-4.2443,MendonRoad,5.506408668827024,564.682,11,2018
12115,2018-11-10,0.0,-3.5612,MendonRoad,5.622157116512295,564.682,11,2018
12116,2018-11-11,0.0,-6.2277,MendonRoad,5.531383740345952,564.682,11,2018
12117,2018-11-12,0.0,-7.1138,MendonRoad,5.446121600384623,564.682,11,2018
12118,2018-11-13,1.3139,-2.7788,MendonRoad,5.375566302350752,564.682,11,2018
12119,2018-11-14,0.4211,2.1545,MendonRoad,5.500147776897905,564.682,11,2018
12120,2018-11-15,0.0,2.2505,MendonRoad,5.445273892968543,564.682,11,2018
12121,2018-11-16,0.7918,2.0453,MendonRoad,5.462169734600987,564.682,11,2018
12122,2018-11-17,3.9325,-4.094,MendonRoad,5.427951642538528,564.682,11,2018
12123,2018-11-18,0.0,-5.1993,MendonRoad,5.432818838757755,564.682,11,2018
12124,2018-11-19,0.0,-2.2864,MendonRoad,5.345841195163181,564.682,11,2018
12125,2018-11-20,0.0,1.5513,MendonRoad,5.408447695036518,564.682,11,2018
12126,2018-11-21,0.6638,2.8415,MendonRoad,5.262461761141494,564.682,11,2018
12127,2018-11-22,8.3768,0.9434,MendonRoad,5.402694729043333,564.682,11,2018
12128,2018-11-23,22.1184,-1.5504,MendonRoad,5.559354313143042,564.682,11,2018
12129,2018-11-24,18.9003,-3.2379,MendonRoad,6.133302126804199,564.682,11,2018
12130,2018-11-25,0.0,-6.1514,MendonRoad,5.832800248257594,564.682,11,2018
12131,2018-11-26,0.0,-5.142,MendonRoad,5.398414615600381,564.682,11,2018
12132,2018-11-27,0.3469,-1.0883,MendonRoad,5.437733116736756,564.682,11,2018
12133,2018-11-28,14.4033,-0.952,MendonRoad,5.52865885122877,564.682,11,2018
12134,2018-11-29,12.9196,-1.5889,MendonRoad,5.849256515779465,564.682,11,2018
12135,2018-11-30,16.1664,-3.5643,MendonRoad,6.014622845541584,564.682,11,2018
12136,2018-12-01,2.1743,-6.1659,MendonRoad,5.850095755476833,564.682,12,2018
12137,2018-12-02,9.6324,-6.7104,MendonRoad,5.604375066977855,564.682,12,2018
12138,2018-12-03,1.3498,-9.538,MendonRoad,5.6287685535055765,564.682,12,2018
12139,2018-12-04,0.0878,-11.0814,MendonRoad,5.4017010938608285,564.682,12,2018
12140,2018-12-05,0.0926,-8.4012,MendonRoad,4.904712338169756,564.682,12,2018
12141,2018-12-06,0.0,-5.217,MendonRoad,5.461189467536361,564.682,12,2018
12142,2018-12-07,0.0,-3.1374,MendonRoad,5.317638451181,564.682,12,2018
12143,2018-12-08,0.0,-4.0077,MendonRoad,5.4189741976568415,564.682,12,2018
12144,2018-12-09,0.0,-5.5303,MendonRoad,5.292413495069234,564.682,12,2018
12145,2018-12-10,0.0,-2.7097,MendonRoad,5.155986577183614,564.682,12,2018
12146,2018-12-11,0.0102,-6.2342,MendonRoad,5.214330742652221,564.682,12,2018
12147,2018-12-12,17.3728,-6.4713,MendonRoad,5.203431774094373,564.682,12,2018
12148,2018-12-13,0.0,-8.8087,MendonRoad,5.254755315349659,564.682,12,2018
12149,2018-12-14,0.0,-4.5735,MendonRoad,4.799621818467254,564.682,12,2018
12150,2018-12-15,0.0,-1.2657,MendonRoad,5.199135655886381,564.682,12,2018
12151,2018-12-16,0.0,0.3661,MendonRoad,5.121842019835917,564.682,12,2018
12152,2018-12-17,0.0,0.2986,MendonRoad,5.116056144626088,564.682,12,2018
12153,2018-12-18,0.0,-0.5064,MendonRoad,5.066708982799186,564.682,12,2018
12154,2018-12-19,0.4234,-3.5862,MendonRoad,5.194035502065284,564.682,12,2018
12155,2018-12-20,0.0002,-1.8224,MendonRoad,5.193928375712756,564.682,12,2018
12156,2018-12-21,5.8795,-2.5241,MendonRoad,5.1957470286835745,564.682,12,2018
12157,2018-12-22,0.0,-9.6522,MendonRoad,5.290025758271871,564.682,12,2018
12158,2018-12-23,1.2132,-6.909,MendonRoad,4.988821811809412,564.682,12,2018
12159,2018-12-24,4.1254,-3.7059,MendonRoad,5.244956090088121,564.682,12,2018
12160,2018-12-25,4.89,-3.3939,MendonRoad,5.329132866282719,564.682,12,2018
12161,2018-12-26,0.0063,-9.4395,MendonRoad,5.2795648757691165,564.682,12,2018
12162,2018-12-27,3.4659,-10.9549,MendonRoad,4.988625669439785,564.682,12,2018
12163,2018-12-28,0.0,-12.7341,MendonRoad,5.067957210139774,564.682,12,2018
12164,2018-12-29,2.5504,-12.0844,MendonRoad,4.498051272151154,564.682,12,2018
12165,2018-12-30,8.7043,-7.583,MendonRoad,5.031110934517078,564.682,12,2018
12166,2018-12-31,0.7428,-6.4751,MendonRoad,5.104884420659997,564.682,12,2018
12167,2019-01-01,0.0,-16.8082,MendonRoad,4.4540653525091285,564.682,1,2019
12168,2019-01-02,0.2146,-13.0023,MendonRoad,3.975844055523367,564.682,1,2019
12169,2019-01-03,1.207,-7.9623,MendonRoad,4.083803128583761,564.682,1,2019
12170,2019-01-04,1.4359,-3.7239,MendonRoad,4.139915768130664,564.682,1,2019
12171,2019-01-05,2.3169,-2.5622,MendonRoad,4.389051502838918,564.682,1,2019
12172,2019-01-06,14.8231,-5.8056,MendonRoad,5.197126690481964,564.682,1,2019
12173,2019-01-07,13.7267,-6.2277,MendonRoad,5.297905524242501,564.682,1,2019
12174,2019-01-08,0.2188,-3.7234,MendonRoad,5.068050601323573,564.682,1,2019
12175,2019-01-09,0.0,-0.6325,MendonRoad,4.847080330740217,564.682,1,2019
12176,2019-01-10,0.7353,-2.354,MendonRoad,4.866330066696692,564.682,1,2019
12177,2019-01-11,0.0,-4.1793,MendonRoad,4.813407152896878,564.682,1,2019
12178,2019-01-12,0.0,-5.2686,MendonRoad,4.759004420524367,564.682,1,2019
12179,2019-01-13,0.0,-5.0744,MendonRoad,4.565457641208938,564.682,1,2019
12180,2019-01-14,0.0,-5.972,MendonRoad,4.279015289575437,564.682,1,2019
12181,2019-01-15,2.7377,-6.1083,MendonRoad,4.285314411745181,564.682,1,2019
12182,2019-01-16,10.3046,-2.5691,MendonRoad,4.93221737475365,564.682,1,2019
12183,2019-01-17,23.2125,-1.5452,MendonRoad,4.934939453267799,564.682,1,2019
12184,2019-01-18,12.784,-6.2887,MendonRoad,6.165640570981419,564.682,1,2019
12185,2019-01-19,3.0789,-4.2666,MendonRoad,5.314409261582338,564.682,1,2019
12186,2019-01-20,0.7604,0.1932,MendonRoad,5.137503448903532,564.682,1,2019
12187,2019-01-21,5.8296,-6.1797,MendonRoad,5.292291077765763,564.682,1,2019
12188,2019-01-22,0.0,-10.3358,MendonRoad,5.11743960916779,564.682,1,2019
12189,2019-01-23,6.7677,-9.1922,MendonRoad,4.855454856634138,564.682,1,2019
12190,2019-01-24,0.0,-4.6647,MendonRoad,4.903452847766933,564.682,1,2019
12191,2019-01-25,0.0,-4.645,MendonRoad,4.8082461922752495,564.682,1,2019
12192,2019-01-26,0.0,-4.6109,MendonRoad,4.788646997099197,564.682,1,2019
12193,2019-01-27,0.0,-3.2185,MendonRoad,4.744908244762799,564.682,1,2019
12194,2019-01-28,0.0,-6.6761,MendonRoad,4.796348789932499,564.682,1,2019
12195,2019-01-29,0.0,-6.1955,MendonRoad,4.672269323253098,564.682,1,2019
12196,2019-01-30,0.0,-6.8445,MendonRoad,4.420944798471919,564.682,1,2019
12197,2019-01-31,0.0,-3.2346,MendonRoad,4.552822984357684,564.682,1,2019
12198,2019-02-01,0.9143,-0.8874,MendonRoad,4.627870457584969,564.682,2,2019
12199,2019-02-02,6.379,0.4201,MendonRoad,4.649865024417761,564.682,2,2019
12200,2019-02-03,23.4457,-0.8492,MendonRoad,5.148581814700717,564.682,2,2019
12201,2019-02-04,15.0584,-1.4343,MendonRoad,5.706697837729447,564.682,2,2019
12202,2019-02-05,5.526,-6.2644,MendonRoad,5.933123929397304,564.682,2,2019
12203,2019-02-06,1.6464,-10.6886,MendonRoad,5.336659238457568,564.682,2,2019
12204,2019-02-07,1.5978,-14.4821,MendonRoad,5.077955651612774,564.682,2,2019
12205,2019-02-08,0.0,-11.7497,MendonRoad,4.521120498636961,564.682,2,2019
12206,2019-02-09,3.4415,-8.878,MendonRoad,4.621599664428828,564.682,2,2019
12207,2019-02-10,9.1128,-6.9238,MendonRoad,5.061221963838297,564.682,2,2019
12208,2019-02-11,0.0,-11.3767,MendonRoad,5.158297658001294,564.682,2,2019
12209,2019-02-12,0.0,-6.4182,MendonRoad,4.777027897893394,564.682,2,2019
12210,2019-02-13,28.1847,-3.6254,MendonRoad,4.893464142086574,564.682,2,2019
12211,2019-02-14,26.3337,1.0207,MendonRoad,6.1155997847807155,564.682,2,2019
12212,2019-02-15,8.7406,-3.229,MendonRoad,7.423501041233174,564.682,2,2019
12213,2019-02-16,6.6529,-7.0644,MendonRoad,6.819790560961546,564.682,2,2019
12214,2019-02-17,0.0824,-8.0761,MendonRoad,5.959488901069318,564.682,2,2019
12215,2019-02-18,0.3007,-10.6781,MendonRoad,5.636568279675088,564.682,2,2019
12216,2019-02-19,2.5118,-13.041,MendonRoad,5.333071188609028,564.682,2,2019
12217,2019-02-20,4.1673,-10.1739,MendonRoad,5.356698334864501,564.682,2,2019
12218,2019-02-21,2.601,-11.418,MendonRoad,5.082982069224912,564.682,2,2019
12219,2019-02-22,0.0002,-10.7136,MendonRoad,5.134057475230132,564.682,2,2019
12220,2019-02-23,2.4234,-10.9535,MendonRoad,4.970621243961802,564.682,2,2019
12221,2019-02-24,2.5297,-4.7975,MendonRoad,5.030708468363612,564.682,2,2019
12222,2019-02-25,8.3623,-0.4467,MendonRoad,5.007356909490573,564.682,2,2019
12223,2019-02-26,3.7992,1.1559,MendonRoad,5.1079770149152335,564.682,2,2019
12224,2019-02-27,3.8774,0.2571,MendonRoad,5.292510045770754,564.682,2,2019
12225,2019-02-28,3.3829,-0.2933,MendonRoad,5.3379439334318945,564.682,2,2019
12226,2019-03-01,5.6161,-5.2348,MendonRoad,5.233445627295025,564.682,3,2019
12227,2019-03-02,0.2731,-6.1261,MendonRoad,5.333540858625086,564.682,3,2019
12228,2019-03-03,0.1557,-8.0009,MendonRoad,5.225640597568266,564.682,3,2019
12229,2019-03-04,0.0,-9.3483,MendonRoad,5.091398657200284,564.682,3,2019
12230,2019-03-05,2.2443,-4.3145,MendonRoad,5.105890932269747,564.682,3,2019
12231,2019-03-06,15.4202,1.2618,MendonRoad,5.070669835478834,564.682,3,2019
12232,2019-03-07,15.9766,-0.5977,MendonRoad,7.574784097453012,564.682,3,2019
12233,2019-03-08,8.4647,-4.1941,MendonRoad,7.538479510262131,564.682,3,2019
12234,2019-03-09,0.7053,-6.7284,MendonRoad,6.839167066865123,564.682,3,2019
12235,2019-03-10,0.928,-4.4918,MendonRoad,6.209848968433515,564.682,3,2019
12236,2019-03-11,0.0916,-2.1943,MendonRoad,5.999748902269861,564.682,3,2019
12237,2019-03-12,2.3856,-1.2915,MendonRoad,5.68537708444651,564.682,3,2019
12238,2019-03-13,4.6554,-4.9193,MendonRoad,5.69807178082457,564.682,3,2019
12239,2019-03-14,0.0,-5.9844,MendonRoad,5.739681097708918,564.682,3,2019
12240,2019-03-15,0.0,-4.7038,MendonRoad,5.381303587198433,564.682,3,2019
12241,2019-03-16,0.0,-0.515,MendonRoad,5.408527265412011,564.682,3,2019
12242,2019-03-17,0.0,0.7051,MendonRoad,5.409508609184441,564.682,3,2019
12243,2019-03-18,0.0,0.8782,MendonRoad,5.470052582992039,564.682,3,2019
12244,2019-03-19,0.0,0.0688,MendonRoad,5.5136089915501785,564.682,3,2019
12245,2019-03-20,0.0,-0.1156,MendonRoad,5.609429497944091,564.682,3,2019
12246,2019-03-21,4.1546,1.3157,MendonRoad,5.664711405403725,564.682,3,2019
12247,2019-03-22,9.1074,1.182,MendonRoad,6.489808830984151,564.682,3,2019
12248,2019-03-23,2.4069,2.476,MendonRoad,6.386779369710307,564.682,3,2019
12249,2019-03-24,12.1423,0.0897,MendonRoad,6.608416799206535,564.682,3,2019
12250,2019-03-25,0.0,0.997,MendonRoad,7.04268791208544,564.682,3,2019
12251,2019-03-26,0.0,4.1889,MendonRoad,6.758698968584551,564.682,3,2019
12252,2019-03-27,0.0,6.1019,MendonRoad,6.86404710893472,564.682,3,2019
12253,2019-03-28,7.1689,2.5597,MendonRoad,7.226445845611136,564.682,3,2019
12254,2019-03-29,11.5356,-1.2532,MendonRoad,8.493536126538222,564.682,3,2019
12255,2019-03-30,0.0,-0.9045,MendonRoad,8.165329780560906,564.682,3,2019
12256,2019-03-31,0.0,-0.0635,MendonRoad,7.521073369327503,564.682,3,2019
12257,2019-04-01,0.8948,1.7074,MendonRoad,7.526353735277333,564.682,4,2019
12258,2019-04-02,4.8673,2.5518,MendonRoad,7.656453239290041,564.682,4,2019
12259,2019-04-03,7.3013,3.3496,MendonRoad,8.679655474204944,564.682,4,2019
12260,2019-04-04,0.4038,5.5238,MendonRoad,10.390106052606535,564.682,4,2019
12261,2019-04-05,3.6535,5.6878,MendonRoad,10.677610946907881,564.682,4,2019
12262,2019-04-06,4.3313,2.6498,MendonRoad,11.695578509385692,564.682,4,2019
12263,2019-04-07,0.0,3.6496,MendonRoad,12.970393630774296,564.682,4,2019
12264,2019-04-08,0.0056,7.477,MendonRoad,12.044609866960355,564.682,4,2019
12265,2019-04-09,9.3782,2.7755,MendonRoad,13.85535735981712,564.682,4,2019
12266,2019-04-10,7.6874,-0.9619,MendonRoad,16.202155218916435,564.682,4,2019
12267,2019-04-11,3.7904,-0.5803,MendonRoad,14.054638202511107,564.682,4,2019
12268,2019-04-12,3.3696,0.3052,MendonRoad,12.44625694775896,564.682,4,2019
12269,2019-04-13,3.0189,0.7016,MendonRoad,11.759784496733678,564.682,4,2019
12270,2019-04-14,19.6437,2.3125,MendonRoad,11.240738445911845,564.682,4,2019
12271,2019-04-15,10.5752,3.7301,MendonRoad,14.235329480685898,564.682,4,2019
12272,2019-04-16,10.258,1.0528,MendonRoad,18.509248961837482,564.682,4,2019
12273,2019-04-17,0.0,1.6547,MendonRoad,19.038668617178164,564.682,4,2019
12274,2019-04-18,0.0,5.9398,MendonRoad,16.7071682089611,564.682,4,2019
12275,2019-04-19,0.0,9.248,MendonRoad,17.590549291804557,564.682,4,2019
12276,2019-04-20,5.8145,10.3385,MendonRoad,20.336362156806477,564.682,4,2019
12277,2019-04-21,8.7128,5.9971,MendonRoad,25.589229249623827,564.682,4,2019
